Ordem,País,Ouro,Prata,Bronze,Total
1,ITA Itália,29,28,23,80
2,GBR Grã-Bretanha,20,15,20,55
3,FRG Alemanha Ocidental,15,6,9,30
4,AUT Áustria,11,8,11,30
5,USA Estados Unidos,11,7,7,25
6,NOR Noruega,9,3,4,16
7,AUS Austrália,3,6,1,10
8,NED Países Baixos,3,6,0,9
9,FRA França,3,3,1,7
10,ARG Argentina,2,3,1,6
11,RHO Rodésia,2,1,2,5
12,IRL Irlanda,2,0,0,2
13,SUI Suíça,1,3,0,4
14,BEL Bélgica,1,1,1,3
15,FIN Finlândia,1,0,0,1
16,ISR Israel,0,2,2,4
17,MLT Malta,0,2,2,4
